input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,4904,7.61,99.07,0.93,79.04,20.96,38,5,88.37,429,429,100.0,Yes,1.61
lena.jpg,0.5,0.01,0.0035,,644,4860,7.55,98.6,1.4,79.5,20.5,41,3,93.18,429,429,100.0,Yes,1.18
lena.jpg,0.5,0.01,0.0035,,644,4760,7.39,98.91,1.09,79.35,20.65,39,1,97.5,429,429,100.0,Yes,1.37
lena.jpg,0.5,0.01,0.0035,,644,5220,8.11,99.07,0.93,79.5,20.5,25,0,100.0,429,429,100.0,Yes,0.44
lena.jpg,0.5,0.01,0.0035,,644,5218,8.1,99.07,0.93,80.28,19.72,38,3,92.68,429,429,100.0,Yes,1.21
lena.jpg,0.5,0.01,0.0035,,644,5038,7.82,99.38,0.62,79.66,20.34,36,3,92.31,429,429,100.0,Yes,1.49
lena.jpg,0.5,0.01,0.0035,,644,5115,7.94,99.84,0.16,79.97,20.03,27,2,93.1,429,429,100.0,Yes,0.93
lena.jpg,0.5,0.01,0.0035,,644,5169,8.03,99.53,0.47,83.85,16.15,42,4,91.3,429,429,100.0,Yes,1.25
lena.jpg,0.5,0.01,0.0035,,644,5435,8.44,98.91,1.09,81.21,18.79,30,4,88.24,429,429,100.0,Yes,1.44
lena.jpg,0.5,0.01,0.0035,,644,5575,8.66,99.69,0.31,80.43,19.57,28,4,87.5,429,429,100.0,Yes,1.18
lena.jpg,0.5,0.01,0.0035,,644,5536,8.6,99.22,0.78,79.19,20.81,42,4,91.3,429,429,100.0,Yes,1.71
lena.jpg,0.5,0.01,0.0035,,644,5468,8.49,99.07,0.93,80.28,19.72,30,2,93.75,429,429,100.0,Yes,1.08
lena.jpg,0.5,0.01,0.0035,,644,5620,8.73,99.53,0.47,79.5,20.5,27,3,90.0,429,429,100.0,Yes,0.95
lena.jpg,0.5,0.01,0.0035,,644,5826,9.05,99.69,0.31,79.81,20.19,37,2,94.87,429,429,100.0,Yes,1.25
lena.jpg,0.5,0.01,0.0035,,644,5688,8.83,98.76,1.24,78.88,21.12,26,3,89.66,429,429,100.0,Yes,1.16
lena.jpg,0.5,0.01,0.0035,,644,5827,9.05,99.53,0.47,79.81,20.19,27,2,93.1,429,429,100.0,Yes,1.22
lena.jpg,0.5,0.01,0.0035,,644,5684,8.83,99.38,0.62,79.5,20.5,25,3,89.29,429,429,100.0,Yes,1.02
lena.jpg,0.5,0.01,0.0035,,644,5684,8.83,99.53,0.47,80.75,19.25,36,2,94.74,429,429,100.0,Yes,1.23
lena.jpg,0.5,0.01,0.0035,,644,6011,9.33,99.53,0.47,79.5,20.5,28,3,90.32,429,429,100.0,Yes,1.28
lena.jpg,0.5,0.01,0.0035,,644,6087,9.45,98.6,1.4,79.04,20.96,30,2,93.75,429,429,100.0,Yes,0.84
lena.jpg,0.5,0.01,0.0035,,644,5997,9.31,98.91,1.09,80.59,19.41,25,2,92.59,429,429,100.0,Yes,0.72
lena.jpg,0.5,0.01,0.0035,,644,6186,9.61,99.38,0.62,80.28,19.72,20,3,86.96,429,429,100.0,Yes,0.91
lena.jpg,0.5,0.01,0.0035,,644,6180,9.6,99.69,0.31,79.81,20.19,31,2,93.94,429,429,100.0,Yes,0.96
lena.jpg,0.5,0.01,0.0035,,644,6544,10.16,99.38,0.62,79.81,20.19,25,1,96.15,429,429,100.0,Yes,0.85
lena.jpg,0.5,0.01,0.0035,,644,6488,10.07,99.69,0.31,80.12,19.88,17,0,100.0,429,429,100.0,Yes,0.65
lena.jpg,0.5,0.01,0.0035,,644,6486,10.07,99.53,0.47,79.5,20.5,32,3,91.43,429,429,100.0,Yes,1.14
lena.jpg,0.5,0.01,0.0035,,644,6393,9.93,100.0,0.0,81.06,18.94,26,5,83.87,429,429,100.0,Yes,1.3
lena.jpg,0.5,0.01,0.0035,,644,6378,9.9,99.53,0.47,79.66,20.34,27,2,93.1,429,429,100.0,Yes,0.7
